Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
865,11/14/2023,CUST582,Male,35.0,Clothing,3,300,900
866,11/14/2023,CUST963,Female,55.0,Beauty,1,50,50
867,11/15/2023,CUST369,Male,23.0,Electronics,3,500,1500
868,11/15/2023,CUST706,Male,51.0,Electronics,4,25,100
869,11/15/2023,CUST747,Male,23.0,Beauty,1,30,30
870,11/16/2023,CUST533,Male,19.0,Electronics,3,500,1500
871,11/17/2023,CUST169,Male,18.0,Beauty,3,500,1500
872,11/17/2023,CUST645,Female,35.0,Electronics,4,30,120
873,11/17/2023,CUST968,Female,48.0,Clothing,3,300,900
874,11/17/2023,CUST997,Male,52.0,Beauty,3,30,90
875,11/18/2023,CUST057,Female,63.0,Beauty,6,30,180
876,11/18/2023,CUST137,Male,46.0,Beauty,2,500,1000
877,11/18/2023,CUST778,Female,47.0,Beauty,4,25,100
878,11/19/2023,CUST599,Female,28.0,Beauty,2,50,100
879,11/19/2023,CUST938,Male,49.0,Clothing,4,50,200
880,11/20/2023,CUST234,Female,62.0,Electronics,2,25,50
881,11/21/2023,CUST410,Female,29.0,Clothing,2,50,100
882,11/21/2023,CUST417,Male,43.0,Electronics,3,300,900
883,11/21/2023,CUST581,Female,48.0,Beauty,2,30,60
884,11/22/2023,CUST074,Female,18.0,Beauty,4,500,2000
885,11/22/2023,CUST087,Female,28.0,Beauty,2,50,100
886,11/22/2023,CUST803,Male,39.0,Clothing,4,25,100
887,11/23/2023,CUST424,Male,57.0,Beauty,4,300,1200
888,11/23/2023,CUST641,Female,40.0,Electronics,1,300,300
889,11/23/2023,CUST918,Female,42.0,Electronics,3,30,90
890,11/24/2023,CUST001,Male,34.0,Beauty,3,50,150
891,11/24/2023,CUST095,Female,32.0,Clothing,2,30,60
892,11/24/2023,CUST171,Female,52.0,Clothing,3,300,900
893,11/25/2023,CUST156,Female,43.0,Clothing,4,25,100
894,11/25/2023,CUST493,Male,41.0,Beauty,2,25,50
895,11/26/2023,CUST115,Male,51.0,Clothing,3,500,1500
896,11/26/2023,CUST715,Female,42.0,Beauty,4,25,100
897,11/27/2023,CUST267,Female,32.0,Beauty,3,30,90
898,11/27/2023,CUST362,Male,50.0,Clothing,1,25,25
899,11/27/2023,CUST856,Male,54.0,Electronics,4,30,120
900,11/28/2023,CUST084,Female,38.0,Electronics,3,30,90
901,11/28/2023,CUST795,Male,57.0,Electronics,1,300,300
902,11/29/2023,CUST024,Female,49.0,Clothing,1,300,300
903,11/29/2023,CUST215,Male,58.0,Clothing,3,500,1500
904,11/29/2023,CUST739,Male,36.0,Beauty,1,25,25
905,11/30/2023,CUST289,Male,53.0,Electronics,2,30,60
906,11/30/2023,CUST741,Male,48.0,Clothing,1,300,300
907,11/30/2023,CUST810,Male,59.0,Electronics,4,25,100
908,1/12/2023,CUST266,Female,19.0,Electronics,2,30,60
909,1/12/2023,CUST389,Male,21.0,Clothing,2,25,50
910,2/12/2023,CUST112,Male,37.0,Clothing,3,500,1500
911,2/12/2023,CUST566,Female,64.0,Clothing,1,30,30
912,2/12/2023,CUST608,Female,55.0,Electronics,3,500,1500
913,3/12/2023,CUST348,Female,35.0,Electronics,2,300,600
914,4/12/2023,CUST199,Male,45.0,Beauty,3,500,1500
915,4/12/2023,CUST258,Female,37.0,Clothing,1,50,50
916,4/12/2023,CUST485,Male,24.0,Electronics,1,30,30
917,4/12/2023,CUST576,Female,33.0,Beauty,3,50,150
918,5/12/2023,CUST065,Male,51.0,Electronics,4,500,2000
919,5/12/2023,CUST311,Female,32.0,Beauty,4,25,100
920,5/12/2023,CUST791,Female,51.0,Beauty,1,25,25
921,5/12/2023,CUST971,Female,27.0,Electronics,4,50,200
922,5/12/2023,CUST999,Female,36.0,Electronics,3,50,150
923,6/12/2023,CUST395,Male,50.0,Electronics,2,500,1000
924,6/12/2023,CUST535,Male,47.0,Beauty,3,30,90
925,6/12/2023,CUST580,Female,31.0,Clothing,3,500,1500
926,6/12/2023,CUST712,Female,42.0,Beauty,4,25,100
927,6/12/2023,CUST868,Female,25.0,Electronics,1,300,300
928,7/12/2023,CUST531,Male,31.0,Electronics,1,500,500
929,7/12/2023,CUST550,Male,40.0,Clothing,3,300,900
930,8/12/2023,CUST392,Male,27.0,Clothing,2,300,600
931,8/12/2023,CUST453,Female,26.0,Clothing,2,500,1000
932,8/12/2023,CUST540,Female,46.0,Electronics,3,300,900
933,8/12/2023,CUST625,Male,31.0,Clothing,1,300,300
934,9/12/2023,CUST244,Male,28.0,Beauty,2,50,100
935,9/12/2023,CUST355,Female,55.0,Electronics,1,500,500
936,9/12/2023,CUST468,Male,40.0,Electronics,1,25,25
937,9/12/2023,CUST700,Male,36.0,Electronics,4,500,2000
938,9/12/2023,CUST752,Male,29.0,Clothing,2,50,100
939,9/12/2023,CUST828,Female,33.0,Electronics,4,300,1200
940,10/12/2023,CUST080,Female,64.0,Clothing,2,30,60
941,10/12/2023,CUST214,Male,20.0,Beauty,2,30,60
942,10/12/2023,CUST361,Female,34.0,Electronics,4,300,1200
943,10/12/2023,CUST526,Male,33.0,Clothing,2,50,100
944,11/12/2023,CUST265,Male,55.0,Clothing,3,300,900
945,11/12/2023,CUST586,Male,50.0,Electronics,1,50,50
946,12/12/2023,CUST336,Female,52.0,Beauty,3,50,150
947,12/12/2023,CUST571,Female,41.0,Electronics,1,50,50
948,12/13/2023,CUST009,Male,63.0,Electronics,2,300,600
949,12/13/2023,CUST552,Female,49.0,Electronics,3,25,75
950,12/13/2023,CUST771,Male,24.0,Electronics,2,25,50
951,12/14/2023,CUST496,Male,23.0,Clothing,2,300,600
952,12/14/2023,CUST701,Female,52.0,Beauty,2,30,60
953,12/15/2023,CUST139,Male,36.0,Beauty,4,500,2000
954,12/15/2023,CUST151,Male,29.0,Clothing,1,50,50
955,12/16/2023,CUST083,Male,54.0,Electronics,2,50,100
956,12/16/2023,CUST153,Male,63.0,Electronics,2,500,1000
957,12/16/2023,CUST451,Female,45.0,Electronics,1,30,30
958,12/17/2023,CUST099,Female,50.0,Electronics,4,300,1200
959,12/17/2023,CUST783,Female,56.0,Clothing,1,300,300
960,12/18/2023,CUST409,Female,21.0,Electronics,3,300,900
961,12/18/2023,CUST525,Female,47.0,Beauty,2,25,50
962,12/18/2023,CUST939,Female,46.0,Electronics,1,300,300
963,12/18/2023,CUST994,Female,51.0,Beauty,2,500,1000
964,12/19/2023,CUST096,Female,44.0,Clothing,2,300,600
965,12/19/2023,CUST609,Female,47.0,Clothing,2,50,100
966,12/19/2023,CUST982,Female,46.0,Beauty,3,30,90
967,12/20/2023,CUST209,Female,30.0,Electronics,4,50,200
968,12/20/2023,CUST435,Female,30.0,Beauty,3,300,900
969,12/20/2023,CUST777,Male,48.0,Electronics,3,50,150
970,12/20/2023,CUST854,Male,29.0,Clothing,1,50,50
971,12/20/2023,CUST890,Male,34.0,Electronics,2,25,50
972,12/21/2023,CUST865,Female,42.0,Clothing,1,300,300
973,12/22/2023,CUST662,Male,48.0,Beauty,2,500,1000
974,12/23/2023,CUST309,Female,26.0,Beauty,1,25,25
975,12/23/2023,CUST544,Female,27.0,Electronics,1,25,25
976,12/23/2023,CUST602,Female,20.0,Electronics,1,300,300
977,12/23/2023,CUST615,Female,61.0,Clothing,4,25,100
978,12/23/2023,CUST678,Female,60.0,Electronics,3,300,900
979,12/23/2023,CUST781,Male,35.0,Beauty,1,500,500
980,12/24/2023,CUST034,Female,51.0,Clothing,3,50,150
981,12/24/2023,CUST916,Female,32.0,Electronics,1,50,50
982,12/25/2023,CUST757,Female,43.0,Electronics,4,300,1200
983,12/26/2023,CUST025,Female,64.0,Beauty,4,50,200
984,12/26/2023,CUST082,Female,32.0,Beauty,4,50,200
985,12/26/2023,CUST472,Female,38.0,Beauty,3,300,900
986,12/26/2023,CUST842,Female,47.0,Clothing,2,300,600
987,12/26/2023,CUST879,Male,23.0,Clothing,1,30,30
988,12/26/2023,CUST991,Female,34.0,Clothing,2,50,100
989,12/27/2023,CUST062,Male,18.0,Beauty,2,50,100
990,12/27/2023,CUST386,Female,54.0,Electronics,2,300,600
991,12/28/2023,CUST429,Male,64.0,Electronics,2,25,50
992,12/28/2023,CUST664,Female,44.0,Clothing,4,500,2000
993,12/28/2023,CUST989,Female,44.0,Electronics,1,25,25
994,12/29/2023,CUST233,Female,51.0,Beauty,2,300,600
995,12/29/2023,CUST520,Female,49.0,Electronics,4,25,100
996,12/29/2023,CUST805,Female,30.0,Beauty,3,500,1500
997,12/29/2023,CUST908,Male,46.0,Beauty,4,300,1200
998,12/31/2023,CUST857,Male,60.0,Electronics,2,25,50
999,1/1/2024,CUST211,Male,42.0,Beauty,3,500,1500
1000,1/1/2024,CUST650,Male,55.0,Electronics,1,30,30
1001,1/20/2024,CUST475,Male,26.0,Clothing,3,25,75
1002,1/20/2024,CUST505,Male,24.0,Beauty,1,50,50
1003,1/21/2024,CUST344,Female,42.0,Beauty,1,30,30
1004,1/21/2024,CUST448,Female,54.0,Beauty,2,30,60
1005,1/21/2024,CUST742,Female,38.0,Electronics,4,500,2000
1006,1/22/2024,CUST445,Female,53.0,Clothing,1,300,300
1007,1/22/2024,CUST787,Male,41.0,Clothing,1,25,25
1008,1/23/2024,CUST049,Female,54.0,Clothing,2,500,1000
1009,1/23/2024,CUST420,Female,22.0,Clothing,4,500,2000
1010,1/23/2024,CUST519,Female,36.0,Clothing,4,30,120
1011,1/24/2024,CUST064,Male,49.0,Clothing,4,25,100
1012,1/24/2024,CUST592,Female,46.0,Electronics,4,500,2000
1013,1/24/2024,CUST912,Male,51.0,Electronics,3,50,150
1014,1/25/2024,CUST134,Male,49.0,Beauty,1,50,50
1015,1/26/2024,CUST288,Male,28.0,Clothing,4,30,120
1016,1/26/2024,CUST323,Female,29.0,Beauty,3,300,900
1017,3/27/2024,CUST294,Female,23.0,Beauty,3,30,90
1018,3/27/2024,CUST760,Male,27.0,Beauty,1,500,500
1019,3/28/2024,CUST575,Male,60.0,Electronics,2,50,100
1020,3/29/2024,CUST088,Male,56.0,Electronics,1,500,500
1021,3/30/2024,CUST975,Female,56.0,Clothing,4,50,200
1022,3/31/2024,CUST553,Male,24.0,Electronics,4,300,1200
1023,1/4/2024,CUST462,Male,63.0,Electronics,4,300,1200
1024,1/4/2024,CUST614,Female,39.0,Clothing,4,300,1200
1025,1/4/2024,CUST808,Male,33.0,Clothing,4,500,2000
1026,2/4/2024,CUST166,Male,34.0,Clothing,4,500,2000
1027,7/25/2024,CUST105,Female,22.0,Electronics,1,500,500
1028,7/25/2024,CUST934,Male,30.0,Beauty,1,500,500
1029,7/25/2024,CUST299,Male,61.0,Electronics,2,500,1000
1030,8/31/2024,CUST751,Female,42.0,Clothing,2,25,50
1031,8/31/2024,CUST871,Male,62.0,Beauty,2,30,60
1032,1/9/2024,CUST200,Male,27.0,Beauty,3,50,150
1033,1/9/2024,CUST594,Female,19.0,Electronics,2,300,600
1034,1/9/2024,CUST637,Male,43.0,Clothing,2,300,600
1035,9/10/2024,CUST876,Male,43.0,Clothing,4,30,120
1036,10/10/2024,CUST055,Male,31.0,Beauty,4,30,120
1037,10/10/2024,CUST428,Female,40.0,Electronics,4,50,200
1038,10/10/2024,CUST441,Male,57.0,Beauty,4,300,1200
1039,10/10/2024,CUST976,Female,48.0,Beauty,2,300,600
1040,11/10/2024,CUST149,Male,22.0,Clothing,3,25,75
1041,10/22/2024,CUST600,Female,42.0,Beauty,6,500,3000
1042,10/22/2024,CUST680,Female,53.0,Clothing,3,300,900
1043,10/22/2024,CUST770,Male,32.0,Clothing,1,50,50
1044,10/23/2024,CUST060,Male,30.0,Beauty,3,50,150
1045,10/23/2024,CUST250,Male,48.0,Electronics,1,50,50
1046,10/23/2024,CUST516,Male,30.0,Beauty,4,25,100
1047,10/23/2024,CUST937,Female,42.0,Beauty,6,500,3000
1048,10/24/2024,CUST318,Male,61.0,Clothing,1,25,25
1049,10/24/2024,CUST342,Female,43.0,Clothing,4,500,2000
1050,10/24/2024,CUST564,Male,50.0,Electronics,2,50,100
1051,10/24/2024,CUST767,Male,39.0,Beauty,3,25,75
1052,10/25/2024,CUST503,Male,45.0,Beauty,4,500,2000
1053,10/25/2024,CUST869,Male,37.0,Beauty,3,500,1500
1054,10/26/2024,CUST126,Female,28.0,Clothing,3,30,90
1055,10/26/2024,CUST349,Female,57.0,Beauty,5,50,250
1056,10/26/2024,CUST440,Male,64.0,Clothing,2,300,600
1057,7/12/2024,CUST550,Male,40.0,Clothing,3,300,900
1058,8/12/2024,CUST392,Male,27.0,Clothing,2,300,600
1059,8/12/2024,CUST453,Female,26.0,Clothing,2,500,1000
1060,8/12/2024,CUST540,Female,46.0,Electronics,3,300,900
1061,8/12/2024,CUST625,Male,31.0,Clothing,1,300,300
1062,9/12/2024,CUST244,Male,28.0,Beauty,2,50,100
1063,9/12/2024,CUST355,Female,55.0,Electronics,1,500,500
1064,9/12/2024,CUST468,Male,40.0,Electronics,1,25,25
1065,9/12/2024,CUST700,Male,36.0,Electronics,4,500,2000
1066,9/12/2024,CUST752,Male,29.0,Clothing,2,50,100
1067,9/12/2024,CUST828,Female,33.0,Electronics,4,300,1200
1068,10/12/2024,CUST080,Female,64.0,Clothing,2,30,60
1069,10/12/2024,CUST214,Male,20.0,Beauty,2,30,60
1070,10/12/2024,CUST361,Female,34.0,Electronics,4,300,1200
1071,10/12/2024,CUST526,Male,33.0,Clothing,2,50,100
1072,11/12/2024,CUST265,Male,55.0,Clothing,3,300,900
1073,11/12/2024,CUST586,Male,50.0,Electronics,1,50,50
1074,12/12/2024,CUST336,Female,52.0,Beauty,3,50,150
